movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact,month,week,day_of_week,is_weekend,is_festival_period,min_wt,max_wt,price_per_gram,relative_price
631,STORE_5_V10630,2025-10-20,SALE,42,LBL00051,1.0,5.02,4.708,0.0,4.313,916,MAIN_STORE,25682.63,5825.53,2025-10-20,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00051,H528436,PENDANT LBL00051,PENDANT,916.0,5.472,5.14,0.041,4.708,1.0,DES1245,,5008.0,MAIN_STORE,10.0,2025-11-24 11:50:05.001363,42.0,Customer_42,Customer,Net 0,917922656948.0,10,43,0,0,1,0,10.0,5455.102919476865,1.043361507243157
632,STORE_5_V10631,2025-10-20,SALE,109,LBL00021,1.0,6.097,5.636,0.027,3.297,585,MAIN_STORE,19487.87,5494.82,2025-10-20,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00021,H756190,RING LBL00021,RING,585.0,6.018,5.656,0.0,3.309,1.0,DES5221,,5012.0,MAIN_STORE,8.0,2025-11-24 11:50:04.929980,109.0,Customer_109,Customer,Net 30,919814963909.0,10,43,0,0,1,0,10.0,3457.7477896118185,0.9841308305389971
633,STORE_5_V10632,2025-10-20,SALE,104,LBL00248,1.0,7.999,7.629,0.0,5.722,750,MAIN_STORE,34585.3,5435.17,2025-10-20,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00248,H544726,EARRING LBL00248,EARRING,750.0,7.061,6.828,0.027,5.121,1.0,DES8373,,5012.0,MAIN_STORE,16.0,2025-11-24 11:50:05.516648,104.0,Customer_104,Customer,Net 0,917483312111.0,10,43,0,0,1,0,10.0,4533.398278490199,0.9734474225216916
634,STORE_5_V10633,2025-10-20,SALE,48,LBL00221,1.0,9.618,9.521,0.023,8.721,916,MAIN_STORE,53864.06,5599.79,2025-10-20,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00221,H891662,PENDANT LBL00221,PENDANT,916.0,9.802,9.412,0.052,8.622,1.0,DES1003,,5004.0,MAIN_STORE,10.0,2025-11-24 11:50:05.451749,48.0,Customer_48,Customer,Net 0,917162076186.0,10,43,0,0,1,0,10.0,5657.394637391593,1.0029311212276237
635,STORE_5_V10634,2025-10-21,SALE,28,LBL00229,1.0,32.289,32.05,0.007,29.358,916,MAIN_STORE,189756.48,5900.93,2025-10-21,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,20–40 GM,GOLD NECKLACE,STORE_5,LBL00229,H635218,BANGLE LBL00229,BANGLE,916.0,38.782,38.325,0.019,35.106,1.0,DES7622,,5004.0,MAIN_STORE,21.0,2025-11-24 11:50:05.470414,28.0,Customer_28,Customer,Net 15,918596523152.0,10,43,1,0,1,20,40.0,5920.638816828743,1.056865764820774
636,STORE_5_V10635,2025-10-21,SALE,33,LBL00056,1.0,12.94,12.751,0.004,9.563,750,MAIN_STORE,57354.1,5650.52,2025-10-21,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00056,H358771,EARRING LBL00056,EARRING,750.0,11.741,11.373,0.043,8.53,1.0,DES8005,,5012.0,MAIN_STORE,17.0,2025-11-24 11:50:05.014358,33.0,Customer_33,Customer,Net 0,918610883633.0,10,43,1,0,1,5,15.0,4498.007646615352,1.0120169433352166
637,STORE_5_V10636,2025-10-21,SALE,77,LBL00200,1.0,20.226,19.993,0.0,18.314,916,MAIN_STORE,111706.15,5609.11,2025-10-21,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_5,LBL00200,H395968,CHAIN LBL00200,CHAIN,916.0,20.769,20.743,0.263,19.001,1.0,DES6711,,5019.0,MAIN_STORE,4.0,2025-11-24 11:50:05.398880,77.0,Customer_77,Customer,Net 30,919996893560.0,10,43,1,0,1,15,30.0,5587.262762603773,1.0046003477610903
638,STORE_5_V10637,2025-10-21,SALE,26,LBL00039,1.0,1.531,1.39,0.034,1.273,916,MAIN_STORE,7857.61,5288.48,2025-10-21,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_5,LBL00039,H564523,PENDANT LBL00039,PENDANT,916.0,1.482,1.099,0.0,1.007,1.0,DES5485,,5004.0,MAIN_STORE,10.0,2025-11-24 11:50:04.972303,26.0,Customer_26,Customer,Net 15,918513220374.0,10,43,1,0,1,0,5.0,5652.95276765988,0.9471750147755296
639,STORE_5_V10638,2025-10-21,SALE,116,LBL00191,1.0,12.82,12.782,0.0,11.708,916,MAIN_STORE,72029.87,5858.42,2025-10-21,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00191,H201987,BANGLE LBL00191,BANGLE,916.0,12.129,11.795,0.0,10.804,1.0,DES8464,,5009.0,MAIN_STORE,19.0,2025-11-24 11:50:05.376009,116.0,Customer_116,Customer,Net 30,918605548088.0,10,43,1,0,1,5,15.0,5635.25773468489,1.0492521575313243
640,STORE_5_V10639,2025-10-22,SALE,60,LBL00119,1.0,8.786,8.253,0.0,7.56,916,MAIN_STORE,46919.01,5861.49,2025-10-22,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00119,H650912,PENDANT LBL00119,PENDANT,916.0,8.817,8.619,0.0,7.895,1.0,DES6797,,5004.0,MAIN_STORE,10.0,2025-11-24 11:50:05.191620,60.0,Customer_60,Customer,Net 15,919961788388.0,10,43,2,0,1,0,10.0,5685.084734631682,1.0498019993186358
641,STORE_5_V10640,2025-10-22,SALE,51,LBL00242,1.0,47.923,47.651,0.014,35.738,750,MAIN_STORE,221965.5,5589.25,2025-10-22,H667650,NECKLACE LBL00031,CHAIN,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_5,LBL00242,H779885,CHAIN LBL00242,CHAIN,750.0,39.942,39.754,0.024,29.816,1.0,DES1257,,5004.0,MAIN_STORE,4.0,2025-11-24 11:50:05.501652,51.0,Customer_51,Customer,Net 15,918576609019.0,10,43,2,0,1,10,15.0,4658.149783674009,1.0010433907917073
642,STORE_5_V10641,2025-10-22,SALE,118,LBL00142,1.0,10.488,9.955,0.041,9.119,916,MAIN_STORE,53424.82,5414.45,2025-10-22,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00142,H692385,EARRING LBL00142,EARRING,916.0,9.826,9.484,0.004,8.687,1.0,DES6169,,5017.0,MAIN_STORE,16.0,2025-11-24 11:50:05.247518,118.0,Customer_118,Customer,Net 0,917234238999.0,10,43,2,0,1,5,15.0,5366.631304205796,0.9697364382112377
643,STORE_5_V10642,2025-10-22,SALE,110,LBL00198,1.0,4.762,4.531,0.014,4.15,916,MAIN_STORE,26516.76,5689.8,2025-10-22,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_5,LBL00198,H598424,BANGLE LBL00198,BANGLE,916.0,5.006,4.776,0.045,4.375,1.0,DES2849,,5011.0,MAIN_STORE,19.0,2025-11-24 11:50:05.393931,110.0,Customer_110,Customer,Net 0,918309186996.0,10,43,2,0,1,0,5.0,5852.2962144568055,1.019052052587853
644,STORE_5_V10643,2025-10-22,SALE,65,LBL00215,1.0,13.386,12.955,0.0,11.867,916,MAIN_STORE,73675.52,5831.64,2025-10-22,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00215,H682051,BANGLE LBL00215,BANGLE,916.0,14.239,13.889,0.002,12.722,1.0,DES2599,,5014.0,MAIN_STORE,19.0,2025-11-24 11:50:05.436950,65.0,Customer_65,Customer,Net 15,917337057834.0,10,43,2,0,1,5,15.0,5687.033138785555,1.0444558177709984
645,STORE_5_V10644,2025-10-22,SALE,101,LBL00118,1.0,11.619,11.459,0.0,8.594,750,MAIN_STORE,53083.33,5785.57,2025-10-22,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00118,H738419,EARRING LBL00118,EARRING,750.0,11.386,11.304,0.038,8.478,1.0,DES6185,,5008.0,MAIN_STORE,17.0,2025-11-24 11:50:05.190122,101.0,Customer_101,Customer,Net 0,918143565474.0,10,43,2,0,1,5,15.0,4632.457052757043,1.0362046089301389
646,STORE_5_V10645,2025-10-22,SALE,54,LBL00120,1.0,10.047,9.708,0.001,8.893,916,MAIN_STORE,53183.72,5848.57,2025-10-22,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00120,H744129,EARRING LBL00120,EARRING,916.0,10.296,9.767,0.001,8.947,1.0,DES9132,,5016.0,MAIN_STORE,17.0,2025-11-24 11:50:05.193992,54.0,Customer_54,Customer,Net 15,917394729488.0,10,43,2,0,1,5,15.0,5478.33894949125,1.0474880071713837
647,STORE_5_V10646,2025-10-22,SALE,62,LBL00222,1.0,2.254,1.995,0.002,1.827,916,MAIN_STORE,10924.31,5651.69,2025-10-22,H667650,NECKLACE LBL00031,RING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_5,LBL00222,H792984,RING LBL00222,RING,916.0,1.952,1.894,0.231,1.735,1.0,DES3444,,5014.0,MAIN_STORE,6.0,2025-11-24 11:50:05.453973,62.0,Customer_62,Customer,Net 0,919556498528.0,10,43,2,0,1,0,5.0,5475.841866745931,1.0122264921596966
648,STORE_5_V10647,2025-10-22,SALE,12,LBL00077,1.0,34.343,34.288,0.038,31.408,916,MAIN_STORE,186604.61,5690.99,2025-10-22,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,20–40 GM,GOLD NECKLACE,STORE_5,LBL00077,H825318,BRACELET LBL00077,BRACELET,916.0,32.413,32.33,0.022,29.614,1.0,DES3686,,5003.0,MAIN_STORE,21.0,2025-11-24 11:50:05.078353,12.0,Customer_12,Customer,Net 30,919821263164.0,10,43,2,0,1,20,40.0,5442.271481501649,1.019265183443521
649,STORE_5_V10648,2025-10-22,SALE,76,LBL00160,1.0,5.478,5.434,0.0,3.179,585,MAIN_STORE,18473.04,5258.26,2025-10-22,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00160,H606957,PENDANT LBL00160,PENDANT,585.0,5.967,5.391,0.266,3.154,1.0,DES9579,,5009.0,MAIN_STORE,10.0,2025-11-24 11:50:05.294700,76.0,Customer_76,Customer,Net 0,918403731150.0,10,43,2,0,1,0,10.0,3399.528266557183,0.9417625656509199
650,STORE_5_V10649,2025-10-22,SALE,5,LBL00190,1.0,26.215,25.735,0.008,19.301,750,MAIN_STORE,114866.79,5744.07,2025-10-22,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_5,LBL00190,H238197,BRACELET LBL00190,BRACELET,750.0,25.189,24.922,0.073,18.692,1.0,DES2522,,5014.0,MAIN_STORE,20.0,2025-11-24 11:50:05.374495,5.0,Customer_5,Customer,Net 30,917302314710.0,10,43,2,0,1,15,30.0,4463.446105947305,1.028771894215668
651,STORE_5_V10650,2025-10-22,SALE,38,LBL00191,1.0,12.618,12.182,0.005,11.159,916,MAIN_STORE,72843.61,5927.98,2025-10-22,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00191,H201987,BANGLE LBL00191,BANGLE,916.0,12.129,11.795,0.0,10.804,1.0,DES8464,,5009.0,MAIN_STORE,19.0,2025-11-24 11:50:05.376009,38.0,Customer_38,Customer,Net 15,919558781873.0,10,43,2,0,1,5,15.0,5979.609589590413,1.0617104620021336
652,STORE_5_V10651,2025-10-23,SALE,32,LBL00094,1.0,62.877,62.665,0.0,57.401,916,MAIN_STORE,346491.43,5843.42,2025-10-23,H667650,NECKLACE LBL00031,NECKLACE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_5,LBL00094,H717466,NECKLACE LBL00094,NECKLACE,916.0,64.114,63.878,0.003,58.512,1.0,DES8794,,5014.0,MAIN_STORE,13.0,2025-11-24 11:50:05.129812,32.0,Customer_32,Customer,Net 30,919343446878.0,10,43,3,0,1,10,15.0,5529.265530531149,1.0465656341405518
653,STORE_5_V10652,2025-10-23,SALE,56,LBL00106,1.0,10.918,10.328,0.0,9.46,916,MAIN_STORE,52988.17,5251.33,2025-10-23,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00106,H793029,EARRING LBL00106,EARRING,916.0,10.05,9.902,0.012,9.07,1.0,DES3906,,5014.0,MAIN_STORE,17.0,2025-11-24 11:50:05.160622,56.0,Customer_56,Customer,Net 30,917933885988.0,10,43,3,0,1,5,15.0,5130.534940885464,0.9405213918443829
654,STORE_5_V10653,2025-10-23,SALE,74,LBL00219,1.0,25.251,24.806,0.0,14.512,585,MAIN_STORE,82351.34,5400.54,2025-10-23,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_5,LBL00219,H618306,BANGLE LBL00219,BANGLE,585.0,24.129,23.735,0.024,13.885,1.0,DES2007,,5002.0,MAIN_STORE,20.0,2025-11-24 11:50:05.447058,74.0,Customer_74,Customer,Net 0,918371454094.0,10,43,3,0,1,15,30.0,3319.8152334187193,0.9672451355201946
655,STORE_5_V10654,2025-10-23,SALE,86,LBL00193,1.0,9.429,9.206,0.004,8.433,916,MAIN_STORE,52343.24,5654.01,2025-10-23,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00193,H342948,EARRING LBL00193,EARRING,916.0,8.676,8.236,0.016,7.544,1.0,DES4666,,5004.0,MAIN_STORE,16.0,2025-11-24 11:50:05.381151,86.0,Customer_86,Customer,Net 0,918443831341.0,10,43,3,0,1,0,10.0,5685.773877278528,1.0126420077774696
656,STORE_5_V10655,2025-10-23,SALE,73,LBL00129,1.0,25.85,25.491,0.042,19.118,750,MAIN_STORE,117357.75,5935.44,2025-10-23,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_5,LBL00129,H771736,BANGLE LBL00129,BANGLE,750.0,24.549,24.378,0.0,18.284,1.0,DES4296,,5009.0,MAIN_STORE,20.0,2025-11-24 11:50:05.215028,73.0,Customer_73,Customer,Net 15,919252209366.0,10,43,3,0,1,15,30.0,4603.889427488548,1.0630465596351446
657,STORE_5_V10656,2025-10-23,SALE,88,LBL00027,1.0,9.018,8.485,0.022,7.772,916,MAIN_STORE,50820.73,5912.59,2025-10-23,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00027,H352036,PENDANT LBL00027,PENDANT,916.0,8.479,8.161,0.132,7.475,1.0,DES3502,,5013.0,MAIN_STORE,10.0,2025-11-24 11:50:04.944800,88.0,Customer_88,Customer,Net 30,917211789542.0,10,43,3,0,1,0,10.0,5989.478374840499,1.058954089003201
658,STORE_5_V10657,2025-10-23,SALE,52,LBL00071,1.0,9.3,9.038,0.015,8.279,916,MAIN_STORE,49145.04,5561.32,2025-10-23,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00071,H194834,EARRING LBL00071,EARRING,916.0,9.556,9.174,0.076,8.404,1.0,DES9202,,5003.0,MAIN_STORE,16.0,2025-11-24 11:50:05.056316,52.0,Customer_52,Customer,Net 30,918073127233.0,10,43,3,0,1,0,10.0,5437.600637574615,0.9960410842380889
659,STORE_5_V10658,2025-10-23,SALE,66,LBL00024,1.0,24.52,24.131,0.026,22.104,916,MAIN_STORE,132514.81,5703.28,2025-10-23,H667650,NECKLACE LBL00031,BRACELET,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,20,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,15–30 GM,GOLD BRACELET,STORE_5,LBL00024,H458388,BRACELET LBL00024,BRACELET,916.0,25.175,24.997,0.05,22.897,1.0,DES7436,,5004.0,MAIN_STORE,20.0,2025-11-24 11:50:04.937538,66.0,Customer_66,Customer,Net 0,918436192596.0,10,43,3,0,1,15,30.0,5491.4758819992585,1.0214663416083605
660,STORE_5_V10659,2025-10-23,SALE,94,LBL00119,1.0,8.408,8.054,0.034,7.377,916,MAIN_STORE,48036.35,5838.83,2025-10-23,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00119,H650912,PENDANT LBL00119,PENDANT,916.0,8.817,8.619,0.0,7.895,1.0,DES6797,,5004.0,MAIN_STORE,10.0,2025-11-24 11:50:05.191620,94.0,Customer_94,Customer,Net 15,919402158803.0,10,43,3,0,1,0,10.0,5964.284086878062,1.0457435579829755
661,STORE_5_V10660,2025-10-23,SALE,114,LBL00141,1.0,15.069,14.972,0.002,8.759,585,MAIN_STORE,49733.49,5491.6,2025-10-23,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,11,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10–20 GM,GOLD NECKLACE,STORE_5,LBL00141,H975671,EARRING LBL00141,EARRING,585.0,15.305,15.015,0.015,8.784,1.0,DES9537,,5009.0,MAIN_STORE,17.0,2025-11-24 11:50:05.245098,114.0,Customer_114,Customer,Net 15,917192747606.0,10,43,3,0,1,10,20.0,3321.7664091793745,0.983554123517778
662,STORE_5_V10661,2025-10-23,SALE,44,LBL00104,1.0,15.004,14.417,0.037,13.206,916,MAIN_STORE,80587.39,5601.63,2025-10-23,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,11,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10–20 GM,GOLD NECKLACE,STORE_5,LBL00104,H537211,EARRING LBL00104,EARRING,916.0,13.842,13.478,0.011,12.346,1.0,DES3920,,5005.0,MAIN_STORE,17.0,2025-11-24 11:50:05.155665,44.0,Customer_44,Customer,Net 30,918185226852.0,10,43,3,0,1,10,20.0,5589.747132569389,1.0032606680968918
663,STORE_5_V10662,2025-10-23,SALE,92,LBL00071,1.0,9.746,9.639,0.0,8.829,916,MAIN_STORE,47910.38,5227.58,2025-10-23,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00071,H194834,EARRING LBL00071,EARRING,916.0,9.556,9.174,0.076,8.404,1.0,DES9202,,5003.0,MAIN_STORE,16.0,2025-11-24 11:50:05.056316,92.0,Customer_92,Customer,Net 15,919997331061.0,10,43,3,0,1,0,10.0,4970.471525005548,0.936267729808993
664,STORE_5_V10663,2025-10-24,SALE,55,LBL00128,1.0,3.951,3.405,0.0,3.119,916,MAIN_STORE,19765.34,5824.3,2025-10-24,H667650,NECKLACE LBL00031,EARRING,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,1,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–5 GM,GOLD CHAINS,STORE_5,LBL00128,H687638,EARRING LBL00128,EARRING,916.0,4.763,4.452,0.012,4.078,1.0,DES4478,,5000.0,MAIN_STORE,15.0,2025-11-24 11:50:05.212443,55.0,Customer_55,Customer,Net 30,918717120387.0,10,43,4,0,1,0,5.0,5804.797120470743,1.0431412123251138
665,STORE_5_V10664,2025-10-24,SALE,69,LBL00160,1.0,5.749,5.49,0.0,3.212,585,MAIN_STORE,17360.4,5264.18,2025-10-24,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00160,H606957,PENDANT LBL00160,PENDANT,585.0,5.967,5.391,0.266,3.154,1.0,DES9579,,5009.0,MAIN_STORE,10.0,2025-11-24 11:50:05.294700,69.0,Customer_69,Customer,Net 0,919803665224.0,10,43,4,0,1,0,10.0,3162.1852163597055,0.9428228468824781
666,STORE_5_V10665,2025-10-24,SALE,12,LBL00225,1.0,43.654,43.33,0.002,39.69,916,MAIN_STORE,235558.38,5571.46,2025-10-24,H667650,NECKLACE LBL00031,BANGLE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,9,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,10+ GM,GOLD RINGS,STORE_5,LBL00225,H315651,BANGLE LBL00225,BANGLE,916.0,39.898,39.732,0.146,36.395,1.0,DES6187,,5009.0,MAIN_STORE,21.0,2025-11-24 11:50:05.461298,12.0,Customer_12,Customer,Net 30,919821263164.0,10,43,4,0,1,10,15.0,5436.380673058374,0.9978571740502512
667,STORE_5_V10666,2025-10-24,SALE,28,LBL00063,1.0,9.689,9.353,0.0,8.567,916,MAIN_STORE,52703.37,5749.26,2025-10-24,H667650,NECKLACE LBL00031,NECKLACE,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,10,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,0–10 GM,GOLD NECKLACE,STORE_5,LBL00063,H643899,NECKLACE LBL00063,NECKLACE,916.0,9.738,9.582,0.022,8.778,1.0,DES9812,,5012.0,MAIN_STORE,10.0,2025-11-24 11:50:05.031913,28.0,Customer_28,Customer,Net 15,918596523152.0,10,43,4,0,1,0,10.0,5634.915467238805,1.0297014313088755
668,STORE_5_V10667,2025-10-24,SALE,34,LBL00043,1.0,12.252,11.973,0.017,10.967,916,MAIN_STORE,60601.16,5226.9,2025-10-24,H667650,NECKLACE LBL00031,PENDANT,916.0,11.102,10.966,0.024,9.718,1.0,DES6119,,5009.0,MAIN_STORE,19,2025-11-24 11:50:04.953789,Customer_18,Customer,Net 30,918403731150.0,5–15 GM,GOLD BRACELET,STORE_5,LBL00043,H694587,PENDANT LBL00043,PENDANT,916.0,11.657,11.354,0.026,10.401,1.0,DES4783,,5019.0,MAIN_STORE,11.0,2025-11-24 11:50:04.981421,34.0,Customer_34,Customer,Net 30,918091304489.0,10,43,4,0,1,5,15.0,5061.4845851929695,0.9361459407486112
